"Code","LAU2","NUTS3","Rank","Aging","SuperOld","Population","Foreign","Women","Latitude","Longitude"
"20903","Astigarraga","Guipúzcoa",7726,7.5037,0,4900,4.47,48.92,43.277723,-1.933721
"20904","Baliarrain","Guipúzcoa",6684,20.4904,0,125,2.12,47.05,43.072472,-2.13221
"20905","Orendain","Guipúzcoa",4841,41.0301,0,180,1.67,50.53,43.07827,-2.106592
"20906","Altzaga","Guipúzcoa",5337,35.1281,0,161,1.48,51.05,43.065518,-2.15075
"20907","Gaztelu","Guipúzcoa",6498,22.4248,0,163,0,42.48,43.108527,-2.022067
"21001","Alájar","Huelva",6886,18.2294,0,795,5.3,49.08,37.849562,-6.655781
"21002","Aljaraque","Huelva",8027,2.7969,0,19468,2.77,49.83,37.281415,-7.020166
"21003","Almendro, El","Huelva",6347,24.1683,0,854,6.32,47.08,37.551083,-7.341212
"21004","Almonaster la Real","Huelva",4813,41.3196,0,1827,2.76,49.64,37.800291,-6.782985
"21005","Almonte","Huelva",7871,5.4214,0,22243,14.82,49.61,37.101169,-6.533786
"21006","Alosno","Huelva",4663,43.0015,0,4247,2.65,51.33,37.562501,-7.09337
"21007","Aracena","Huelva",6777,19.4308,0,7821,4.02,50.67,37.871835,-6.557142
"21008","Aroche","Huelva",5481,33.4709,0,3251,1.1,50.15,37.947823,-6.989779
"21009","Arroyomolinos de León","Huelva",4251,47.9177,0,1041,0.03,48.02,38.007996,-6.417985
"21010","Ayamonte","Huelva",7573,9.8386,0,20540,13.43,49.9,37.268964,-7.384525
"21011","Beas","Huelva",6282,24.8213,0,4376,5.12,49.84,37.462116,-6.810037
"21012","Berrocal","Huelva",1623,77.5998,0,344,0.29,52.37,37.566188,-6.508683
"21013","Bollullos Par del Condado","Huelva",5931,28.6594,0,14125,6.54,49.88,37.330278,-6.5359
"21014","Bonares","Huelva",7335,12.5862,0,6165,15.69,50.25,37.27784,-6.689236
"21015","Cabezas Rubias","Huelva",5963,28.376,0,827,3.12,46.38,37.766768,-7.107028
"21016","Cala","Huelva",5432,34.0315,0,1298,1.39,50.16,37.959625,-6.332328
"21017","Calañas","Huelva",5295,35.6764,0,4145,1.29,50.33,37.615679,-6.911827
"21018","Campillo, El","Huelva",6179,25.9056,0,2185,3,51.95,37.705612,-6.649137
"21019","Campofrío","Huelva",5388,34.4751,0,798,1.81,50.3,37.770317,-6.582787
"21020","Cañaveral de León","Huelva",3923,51.6203,0,461,1.95,50.54,37.994015,-6.500761
"21021","Cartaya","Huelva",7947,4.1276,0,18775,19.97,48.43,37.313339,-7.154777
"21022","Castaño del Robledo","Huelva",6636,20.9401,0,213,6.86,41.94,37.888108,-6.687124
"21023","Cerro de Andévalo, El","Huelva",4458,45.4657,0,2426,0.77,50.96,37.70818,-7.014838
"21024","Corteconcepción","Huelva",5279,35.9167,0,600,3.05,49.93,37.933067,-6.493965
"21025","Cortegana","Huelva",6025,27.723,0,4842,2.94,49.73,37.854971,-6.917971
"21026","Cortelazor","Huelva",4657,43.1062,0,293,0.22,49.98,37.958836,-6.624887
"21027","Cumbres de Enmedio","Huelva",5211,36.7792,0,69,0,37.8,38.07515,-6.696744
"21028","Cumbres de San Bartolomé","Huelva",2002,73.6262,0,442,0,51.44,38.058194,-6.798241
"21029","Cumbres Mayores","Huelva",4754,41.985,0,1902,0.62,49.6,38.033372,-6.659683
"21030","Chucena","Huelva",5941,28.567,0,2213,1.18,49.28,37.355143,-6.394692
"21031","Encinasola","Huelva",3557,55.6863,0,1481,2.67,48.38,38.127952,-6.896842
"21032","Escacena del Campo","Huelva",5966,28.3083,0,2183,1.57,50.04,37.499745,-6.390684
"21033","Fuenteheridos","Huelva",6453,22.9362,0,573,4.41,48.67,37.907952,-6.660315
"21034","Galaroza","Huelva",5534,32.9349,0,1565,4.95,51.07,37.927378,-6.69183
"21035","Gibraleón","Huelva",7541,10.1959,0,12605,5.74,50.15,37.396028,-6.994445
"21036","Granada de Río-Tinto, La","Huelva",6338,24.2607,0,240,1.76,50.51,37.77198,-6.508837
"21037","Granado, El","Huelva",4095,49.7844,0,570,5.61,46.51,37.518151,-7.429451
"21038","Higuera de la Sierra","Huelva",5735,30.7849,0,1391,1.56,49.79,37.833531,-6.444637
"21039","Hinojales","Huelva",3613,55.0086,0,355,0.13,48.64,38.001134,-6.5723
"21040","Hinojos","Huelva",6742,19.8312,0,3919,4.86,50.29,37.168177,-6.40117
"21041","Huelva","Huelva",7183,14.687,0,147808,4.94,51.77,37.273502,-6.929582
"21042","Isla Cristina","Huelva",7717,7.7563,0,21844,10.77,50.58,37.225683,-7.287247
"21043","Jabugo","Huelva",6806,19.1535,0,2329,2.32,50.14,37.912474,-6.749922
"21044","Lepe","Huelva",7988,3.4438,0,26538,17.13,48.71,37.280191,-7.224579
"21045","Linares de la Sierra","Huelva",5496,33.2923,0,294,0.47,49.31,37.854529,-6.606844
"21046","Lucena del Puerto","Huelva",7945,4.1523,0,3126,30.53,48.65,37.25098,-6.736695
"21047","Manzanilla","Huelva",5773,30.3783,0,2362,1.97,48.91,37.403418,-6.448138
"21048","Marines, Los","Huelva",3983,50.9303,0,360,2.29,48.66,37.902293,-6.621715
"21049","Minas de Riotinto","Huelva",5906,28.8935,0,4126,1.23,51.55,37.700179,-6.583828
"21050","Moguer","Huelva",8030,2.7292,0,20668,23.58,50.34,37.209152,-6.80812
"21051","Nava, La","Huelva",5974,28.259,0,315,5.35,50.98,37.974212,-6.758515
"21052","Nerva","Huelva",5479,33.4894,0,5755,2.65,51.88,37.705073,-6.529128
"21053","Niebla","Huelva",7048,16.295,0,4167,3.73,49.9,37.434865,-6.67867
"21054","Palma del Condado, La","Huelva",6484,22.622,0,10580,3.47,49.98,37.402874,-6.555692
"21055","Palos de la Frontera","Huelva",7896,5.0456,0,9614,14.81,50.59,37.19394,-6.892656
"21056","Paterna del Campo","Huelva",5367,34.7277,0,3632,1.06,48.8,37.471966,-6.465632
"21057","Paymogo","Huelva",4644,43.2849,0,1297,3.23,50.6,37.746803,-7.31651
"21058","Puebla de Guzmán","Huelva",5750,30.5877,0,3080,2.98,48.7,37.635508,-7.301951
"21059","Puerto Moral","Huelva",5137,37.6417,0,276,3.64,50.09,37.892284,-6.465866
"21060","Punta Umbría","Huelva",7917,4.756,0,15016,4.75,49.07,37.216759,-7.017168
"21061","Rociana del Condado","Huelva",7296,13.3563,0,7518,17.23,49.85,37.290834,-6.617431
"21062","Rosal de la Frontera","Huelva",4932,39.9889,0,1867,8.86,49.41,37.9248,-7.188978
"21063","San Bartolomé de la Torre","Huelva",7436,11.4219,0,3570,10.95,49.53,37.433285,-7.098815
"21064","San Juan del Puerto","Huelva",7696,8.0828,0,8500,4.34,50.17,37.340224,-6.842953
"21065","Sanlúcar de Guadiana","Huelva",4711,42.4224,0,402,20.5,50.12,37.448859,-7.403308
"21066","San Silvestre de Guzmán","Huelva",5822,29.9593,0,704,15.85,45.36,37.385371,-7.378927
"21067","Santa Ana la Real","Huelva",4225,48.2011,0,540,2.39,53.89,37.853819,-6.720004
"21068","Santa Bárbara de Casa","Huelva",4656,43.1247,0,1172,3.55,50.98,37.796346,-7.20342
"21069","Santa Olalla del Cala","Huelva",5670,31.4995,0,2169,2.9,49.18,37.879328,-6.219172
"21070","Trigueros","Huelva",6945,17.5025,0,7821,1.89,50.12,37.413996,-6.848737
"21071","Valdelarco","Huelva",3353,57.8795,0,239,1.02,52.62,37.951909,-6.671415
"21072","Valverde del Camino","Huelva",6119,26.5956,0,12777,3.02,51.28,37.559125,-6.739931
"21073","Villablanca","Huelva",7655,8.6311,0,2878,21.23,48.51,37.307734,-7.33075
"21074","Villalba del Alcor","Huelva",5315,35.3992,0,3449,1.44,50.86,37.402302,-6.493414
"21075","Villanueva de las Cruces","Huelva",4749,42.0466,0,411,0.34,51.55,37.618982,-7.014211
"21076","Villanueva de los Castillejos","Huelva",6501,22.4187,0,2750,7.21,50.18,37.455156,-7.207838
"21077","Villarrasa","Huelva",5707,31.0991,0,2190,4.11,49.48,37.400798,-6.62823
"21078","Zalamea la Real","Huelva",5145,37.5986,0,3359,2.3,49.85,37.636899,-6.675614
"21079","Zufre","Huelva",4785,41.6153,0,923,3.41,49.51,37.823095,-6.360784
"22001","Abiego","Huesca",3679,54.3987,0,273,3.3,46.46,42.13668,-0.065465
"22002","Abizanda","Huesca",4305,47.3632,0,133,13.53,51.87,42.256848,0.190268
"22003","Adahuesca","Huesca",3111,60.5655,0,178,5.79,51.08,42.19836,-0.025036
"22004","Agüero","Huesca",1155,83.1198,0,156,0,41.5,42.322959,-0.830196
"22006","Aisa","Huesca",6305,24.6427,0,370,2.85,45.02,42.708238,-0.602128
"22007","Albalate de Cinca","Huesca",5306,35.5163,0,1245,22.25,47.24,41.739831,0.165478
"22008","Albalatillo","Huesca",1542,78.5793,0,221,8.75,48.98,41.735217,-0.154753
"22009","Albelda","Huesca",2325,69.9791,0,816,4.45,46.59,41.848626,0.493981
"22011","Albero Alto","Huesca",4296,47.4248,0,128,2.72,41.83,42.052692,-0.341974
"22012","Albero Bajo","Huesca",3798,53.1296,0,113,1.78,46.74,42.025966,-0.382007
"22013","Alberuela de Tubo","Huesca",4115,49.4763,0,346,4.13,48.51,41.897352,-0.231992
"22014","Alcalá de Gurrea","Huesca",1317,81.2223,0,288,2.78,50,42.098331,-0.683303
"22015","Alcalá del Obispo","Huesca",4512,44.7265,0,369,2.94,48.07,42.082052,-0.275131
"22016","Alcampell","Huesca",1457,79.5158,0,747,3.94,49.75,41.878873,0.435797
"22017","Alcolea de Cinca","Huesca",4119,49.4332,0,1130,7.19,47.77,41.72863,0.077924
"22018","Alcubierre","Huesca",2317,70.053,0,423,5.81,47.47,41.791387,-0.448396
"22019","Alerre","Huesca",5777,30.3475,0,214,3.73,47.91,42.163913,-0.480194
"22020","Alfántega","Huesca",2929,62.4014,0,138,6.75,53.13,41.825856,0.151763
"22021","Almudévar","Huesca",3704,54.103,0,2538,4.53,48.89,42.055227,-0.583606
"22022","Almunia de San Juan","Huesca",4419,45.9894,0,664,2.4,48.79,41.950251,0.236588
"22023","Almuniente","Huesca",4867,40.759,0,558,3.92,49.06,41.93124,-0.432239
"22024","Alquézar","Huesca",4464,45.398,0,293,19.15,45.56,42.179185,0.007217
"22025","Altorricón","Huesca",4041,50.308,0,1477,13.98,45.65,41.784337,0.412962
"22027","Angüés","Huesca",2443,68.7223,0,415,7.72,47.19,42.088998,-0.158648
"22028","Ansó","Huesca",2414,69.0057,0,470,1.53,48.53,42.81083,-0.768314
"22029","Antillón","Huesca",2734,64.9581,0,147,3.4,50.34,42.024322,-0.171927
"22032","Aragüés del Puerto","Huesca",2516,67.601,0,129,1.71,43.34,42.728043,-0.654546
"22035","Arén","Huesca",2644,66.1902,0,339,11.73,50.19,42.290062,0.674857
"22036","Argavieso","Huesca",2527,67.5271,0,117,3.96,43.16,42.051143,-0.280719
"22037","Arguis","Huesca",6477,22.6713,0,127,1.68,41.8,42.322128,-0.47908
"22039","Ayerbe","Huesca",2922,62.463,0,1114,5.46,50.52,42.250322,-0.701009
"22040","Azanuy-Alins","Huesca",2280,70.4534,0,175,1.86,50.83,41.981327,0.310195
"22041","Azara","Huesca",2259,70.6567,0,201,2.65,48.23,42.068452,-0.029129
"22042","Azlor","Huesca",1644,77.3226,0,132,4.13,50.58,42.097229,-0.038741
"22043","Baélls","Huesca",1410,80.0949,0,117,1.95,37.29,41.958156,0.46461
"22044","Bailo","Huesca",3691,54.2509,0,317,6.32,41.38,42.50103,-0.807193
"22045","Baldellou","Huesca",742,87.9436,0,112,4.4,48.25,41.912911,0.556033
"22046","Ballobar","Huesca",3452,56.7706,0,945,6.63,49.11,41.591413,0.139249
"22047","Banastás","Huesca",7626,8.9515,0,284,1.93,48.51,42.189058,-0.457011
"22048","Barbastro","Huesca",5793,30.2058,0,17215,11.81,50.98,42.035772,0.122427
"22049","Barbués","Huesca",2616,66.5106,0,100,1,45.15,41.982201,-0.436843
"22050","Barbuñales","Huesca",2160,71.7656,0,107,2.46,50.94,42.034475,-0.098045
"22051","Bárcabo","Huesca",2422,68.9502,0,117,5.34,40.93,42.24937,0.063664
"22052","Belver de Cinca","Huesca",3639,54.7868,0,1345,15.27,45.06,41.713004,0.238419
"22053","Benabarre","Huesca",3855,52.3226,0,1199,16.73,47.39,42.0841,0.479141
"22054","Benasque","Huesca",8019,2.9633,0,2194,13.4,47.81,42.636453,0.571745
"22055","Berbegal","Huesca",3394,57.3497,0,414,8.88,49.38,41.964349,-0.003783
"22057","Bielsa","Huesca",5443,33.9391,0,500,10.94,49.93,42.669574,0.177012
"22058","Bierge","Huesca",4366,46.6363,0,251,12.26,43.54,42.250337,-0.090905
"22059","Biescas","Huesca",5937,28.5793,0,1562,14.3,45.71,42.628958,-0.314681
"22060","Binaced","Huesca",4884,40.5988,0,1510,8.34,47.27,41.808854,0.208772
"22061","Binéfar","Huesca",5588,32.325,0,9424,15.4,47.64,41.845321,0.292019
"22062","Bisaurri","Huesca",4140,49.1621,0,202,0,47.94,42.487884,0.524238
"22063","Biscarrués","Huesca",2250,70.7861,0,223,7.8,45.92,42.207758,-0.735235
"22064","Blecua y Torres","Huesca",3520,56.136,0,217,3.87,47.1,42.071426,-0.200574
"22066","Boltaña","Huesca",6861,18.5867,0,1048,17.9,46.45,42.415247,0.002468
"22067","Bonansa","Huesca",6848,18.6976,0,101,4.95,45.54,42.41166,0.691205
"22068","Borau","Huesca",5006,39.1572,0,85,1.18,42.35,42.674642,-0.582054
"22069","Broto","Huesca",5993,28.0434,0,538,6.1,46.44,42.567245,-0.14057
"22072","Caldearenas","Huesca",2987,61.7299,0,235,3.21,43.49,42.403579,-0.510023
"22074","Campo","Huesca",4482,45.1947,0,332,12.63,53.5,42.429171,0.395131
"22075","Camporrélls","Huesca",744,87.9128,0,162,6.54,42.82,41.949108,0.530641
"22076","Canal de Berdún","Huesca",1982,73.811,0,377,5.66,45.38,42.609113,-0.861854
"22077","Candasnos","Huesca",2009,73.5707,0,400,0,48.75,41.495925,0.070078
"22078","Canfranc","Huesca",7380,12.0441,0,591,8,43.83,42.753571,-0.481336
"22079","Capdesaso","Huesca",4762,41.9049,0,178,30.53,61.34,41.842461,-0.187429
"22080","Capella","Huesca",2908,62.6971,0,369,14.14,47.82,42.180753,0.437764
"22081","Casbas de Huesca","Huesca",2728,65.0136,0,302,5.26,46.24,42.214165,-0.17735
"22082","Castejón del Puente","Huesca",3552,55.7664,0,354,2.85,48.88,41.96281,0.141413
"22083","Castejón de Monegros","Huesca",2311,70.1207,0,612,9.78,48.35,41.645919,-0.208887
"22084","Castejón de Sos","Huesca",7580,9.7523,0,783,15.76,47.96,42.530269,0.52048
"22085","Castelflorite","Huesca",2418,68.9872,0,132,5.3,46.21,41.800092,-0.00792
"22086","Castiello de Jaca","Huesca",6736,19.8928,0,252,2.78,46.43,42.638425,-0.555554
"22087","Castigaleu","Huesca",6878,18.3034,0,106,9.47,44.24,42.206709,0.575548
"22088","Castillazuelo","Huesca",1786,75.9426,0,189,2.8,52.75,42.056627,0.05046
"22089","Castillonroy","Huesca",2911,62.6479,0,362,4.99,51.23,41.879253,0.542077
"22090","Colungo","Huesca",1430,79.8546,0,126,10.85,42.78,42.184166,0.066953
"22094","Chalamera","Huesca",1761,76.2075,0,118,1.87,46.56,41.667798,0.15428
"22095","Chía","Huesca",2130,72.1168,0,97,1.03,40.21,42.525773,0.444607
"22096","Chimillas","Huesca",6791,19.2767,0,377,0.27,49.3,42.157751,-0.485109
"22099","Esplús","Huesca",2889,63.0113,0,627,9.1,48.94,41.765992,0.298846
"22102","Estada","Huesca",4565,44.2706,0,229,5.4,42.29,42.07927,0.250313
"22103","Estadilla","Huesca",3113,60.5471,0,848,3.8,52.71,42.045277,0.249184
"22105","Estopiñán del Castillo","Huesca",1788,75.9364,0,161,9.34,46.23,42.010196,0.549573
"22106","Fago","Huesca",2898,62.9128,0,29,3.45,51.72,42.728108,-0.879867
"22107","Fanlo","Huesca",4249,47.9547,0,121,2.72,36.61,42.595991,0.012973
"22109","Fiscal","Huesca",4899,40.414,0,324,12.09,43.49,42.485046,-0.065865
"22110","Fonz","Huesca",2294,70.2748,0,985,7.13,48.82,42.00109,0.238479
"22111","Foradada del Toscar","Huesca",2608,66.6276,0,209,6.22,46.89,42.415689,0.367123
"22112","Fraga","Huesca",6971,17.1821,0,14543,19.69,48.4,41.483419,0.216132
"22113","Fueva, La","Huesca",4514,44.6833,0,624,8.41,48.17,42.365176,0.271086
"22114","Gistaín","Huesca",1861,75.191,0,147,2.04,45.58,42.662902,0.34929
"22115","Grado, El","Huesca",2960,62.0503,0,471,6.32,46.93,42.130622,0.202459
"22116","Grañén","Huesca",3968,51.0966,0,1994,10.67,48.91,41.923539,-0.354544
"22117","Graus","Huesca",4593,43.981,0,3526,16.42,48.37,42.209582,0.384743
"22119","Gurrea de Gállego","Huesca",3294,58.4401,0,1651,3.8,47.82,42.016532,-0.758455
"22122","Hoz de Jaca","Huesca",2794,64.1819,0,72,2.78,48.61,42.685745,-0.294204
"22124","Huerto","Huesca",2047,73.2257,0,263,6.98,44.05,41.925718,-0.18639
"22125","Huesca","Huesca",6360,23.9835,0,52031,11.07,51.77,42.127959,-0.429914
"22126","Ibieca","Huesca",2042,73.2689,0,114,2.64,43.98,42.154063,-0.195914
"22127","Igriés","Huesca",7151,15.1183,0,654,2.9,48.07,42.20746,-0.433584
"22128","Ilche","Huesca",1970,73.9773,0,224,4.78,49.7,41.941988,0.054641
"22129","Isábena","Huesca",4583,44.0858,0,288,28.14,46.28,42.30399,0.534882
"22130","Jaca","Huesca",6418,23.312,0,12857,8.39,50.36,42.550799,-0.551483
"22131","Jasa","Huesca",4411,46.0633,0,112,6.57,40.21,42.700221,-0.650661
"22133","Labuerda","Huesca",5995,28.0249,0,153,12.94,46.79,42.457462,0.112954
"22135","Laluenga","Huesca",1545,78.5301,0,223,4.73,45.32,42.013627,-0.009998
"22136","Lalueza","Huesca",3065,61.0153,0,1067,5.42,47.59,41.860278,-0.249568
"22137","Lanaja","Huesca",2540,67.3916,0,1354,6.73,46.82,41.743816,-0.348871
"22139","Laperdiguera","Huesca",3114,60.5409,0,103,5.83,50.49,41.990911,-0.053504
"22141","Lascellas-Ponzano","Huesca",2719,65.1183,0,145,3.46,42.64,42.065193,-0.079233
"22142","Lascuarre","Huesca",4239,48.0655,0,150,19.41,48.86,42.189869,0.52084
"22143","Laspaúles","Huesca",3448,56.7952,0,313,8.2,42.65,42.465083,0.596887
"22144","Laspuña","Huesca",4061,50.1663,0,293,4.12,45.83,42.509288,0.195034
"22149","Loarre","Huesca",1889,74.8152,0,364,4.17,45.42,42.318627,-0.646448
"22150","Loporzano","Huesca",4832,41.1286,0,557,3.64,44.01,42.217327,-0.300598
"22151","Loscorrales","Huesca",2811,63.9539,0,109,0.92,51.38,42.212544,-0.662716
"22155","Monesma y Cajigar","Huesca",1180,82.8425,0,96,3.13,44.79,42.229852,0.612152
"22156","Monflorite-Lascasas","Huesca",7806,6.4071,0,307,2.38,45.33,42.082351,-0.373251
"22157","Montanuy","Huesca",3775,53.3699,0,264,3.14,40.26,42.539581,0.680909
"22158","Monzón","Huesca",6007,27.9448,0,17144,14.95,48.62,41.899552,0.168297
"22160","Naval","Huesca",4183,48.5954,0,248,5.74,49.45,42.198208,0.17517
"22162","Novales","Huesca",3970,51.0843,0,167,16.03,52.06,42.02886,-0.281073
"22163","Nueno","Huesca",7184,14.6501,0,556,7.43,44.13,42.290535,-0.346367
"22164","Olvena","Huesca",1841,75.3943,0,53,0,56.6,42.107434,0.266124
"22165","Ontiñena","Huesca",3015,61.5143,0,593,3.25,49.24,41.631448,0.043586
"22167","Osso de Cinca","Huesca",5515,33.1198,0,798,25.96,49.44,41.66699,0.221302
"22168","Palo","Huesca",451,91.5044,1,29,7.71,51.27,42.32065,0.241042
"22170","Panticosa","Huesca",7147,15.1922,0,784,8.82,48.68,42.736673,-0.239756
"22172","Peñalba","Huesca",3962,51.1644,0,752,10.61,47.57,41.466704,-0.045578
"22173","Peñas de Riglos, Las","Huesca",2431,68.8701,0,273,4.5,39.52,42.402677,-0.716329
"22174","Peralta de Alcofea","Huesca",2564,67.1267,0,598,7.9,48.55,41.892637,-0.042243
"22175","Peralta de Calasanz","Huesca",1423,79.947,0,245,7.68,43.04,42.000784,0.384038
"22176","Peraltilla","Huesca",5779,30.3351,0,202,3.96,49.01,42.04699,-0.013128
"22177","Perarrúa","Huesca",1896,74.7413,0,102,0,45.6,42.273404,0.343454
"22178","Pertusa","Huesca",4699,42.5641,0,122,2.79,42.93,41.998988,-0.128862
"22181","Piracés","Huesca",1291,81.5118,0,100,3.1,44.06,42.003021,-0.318778
"22182","Plan","Huesca",3236,59.1301,0,316,3.13,48.08,42.548685,0.301357
"22184","Poleñino","Huesca",3020,61.4588,0,219,2.34,47.73,41.856042,-0.322774
"22186","Pozán de Vero","Huesca",1958,74.0882,0,239,3.02,50.54,42.076955,0.027921
"22187","Puebla de Castro, La","Huesca",5660,31.5858,0,427,13.46,49.09,42.136568,0.296706
"22188","Puente de Montañana","Huesca",2601,66.6831,0,130,15.82,57.12,42.169313,0.669441
"22189","Puértolas","Huesca",4651,43.1986,0,232,6.34,46.15,42.561075,0.110565
"22190","Pueyo de Araguás, El","Huesca",4614,43.6915,0,152,6.48,40.87,42.464133,0.203544
"22193","Pueyo de Santa Cruz","Huesca",3511,56.3147,0,370,4.65,49.18,41.852695,0.16035
"22195","Quicena","Huesca",7557,10.0296,0,288,2.08,49.13,42.152531,-0.357968
"22197","Robres","Huesca",3603,55.138,0,606,7.86,48.71,41.865913,-0.474251
"22199","Sabiñánigo","Huesca",6073,27.1747,0,10164,15.8,49.29,42.452024,-0.30207
"22200","Sahún","Huesca",5425,34.0808,0,337,9.89,45.41,42.603877,0.455762
"22201","Salas Altas","Huesca",1288,81.5241,0,313,1.55,48.79,42.119792,0.072967
"22202","Salas Bajas","Huesca",2895,62.9621,0,144,3.58,56.89,42.09496,0.087415
"22203","Salillas","Huesca",1739,76.5217,0,106,9.47,46.01,41.981153,-0.180186
"22204","Sallent de Gállego","Huesca",7748,7.2881,0,1522,12.35,50.2,42.774517,-0.344547
"22205","San Esteban de Litera","Huesca",1681,77.0022,0,502,2.46,43.02,41.897385,0.330683
"22206","Sangarrén","Huesca",1991,73.7494,0,227,3.91,49.38,42.011626,-0.454593
"22207","San Juan de Plan","Huesca",2855,63.4303,0,160,2.76,45.75,42.623201,0.386291
"22208","Santa Cilia","Huesca",4113,49.501,0,201,2.7,46.65,42.563222,-0.71562
"22209","Santa Cruz de la Serós","Huesca",6901,18.0384,0,194,6.85,42.88,42.533098,-0.682443
"22212","Santaliestra y San Quílez","Huesca",2637,66.2518,0,96,3.13,50,42.317529,0.359569
"22213","Sariñena","Huesca",5831,29.8423,0,4396,16.09,47.93,41.769368,-0.177655
"22214","Secastilla","Huesca",4347,46.8519,0,154,6.49,56.49,42.195632,0.257218
"22215","Seira","Huesca",3747,53.641,0,152,3.95,46.05,42.499188,0.397157
"22217","Sena","Huesca",3447,56.8199,0,534,13.67,45.88,41.673542,-0.092416
"22218","Senés de Alcubierre","Huesca",3453,56.7644,0,58,0,53.45,41.903157,-0.510828
"22220","Sesa","Huesca",1386,80.4214,0,209,0.58,45.51,41.996262,-0.24585
"22221","Sesué","Huesca",6042,27.5136,0,123,3.48,42.99,42.550668,0.477703
"22222","Siétamo","Huesca",7337,12.5801,0,652,4.58,46.15,42.140782,-0.25697
"22223","Sopeira","Huesca",3506,56.364,0,112,3.75,42.96,42.338643,0.7203
"22225","Tamarite de Litera","Huesca",3888,52.0453,0,3625,9.6,48.92,41.815693,0.38282
"22226","Tardienta","Huesca",3000,61.6437,0,987,6.23,49.91,41.956664,-0.566988
"22227","Tella-Sin","Huesca",1594,77.9571,0,262,4.59,43.15,42.59334,0.216744
"22228","Tierz","Huesca",6618,21.2666,0,712,2.19,48.34,42.128376,-0.35354
"22229","Tolva","Huesca",2406,69.0673,0,153,5.88,42.16,42.134593,0.564655
"22230","Torla","Huesca",4269,47.7144,0,333,1.8,47.5,42.680801,-0.133861
"22232","Torralba de Aragón","Huesca",2763,64.57,0,106,5.08,46.99,41.918463,-0.532589
"22233","Torre la Ribera","Huesca",3825,52.6737,0,117,13.71,48.58,42.379328,0.541269
"22234","Torrente de Cinca","Huesca",5215,36.7546,0,1226,23.65,47.52,41.450572,0.303665
"22235","Torres de Alcanadre","Huesca",424,91.8741,1,106,1.3,45.26,41.960357,-0.099543
"22236","Torres de Barbués","Huesca",2641,66.2272,0,294,4.52,50.45,41.957586,-0.453434
"22239","Tramaced","Huesca",1439,79.7499,0,95,3.48,37.33,41.967573,-0.307267
"22242","Valfarta","Huesca",1047,84.3827,0,75,2.07,40.18,41.550002,-0.120226
"22243","Valle de Bardají","Huesca",919,85.6826,0,49,0,46.47,42.429537,0.46323
"22244","Valle de Lierp","Huesca",830,86.8778,0,63,0.34,46.21,42.382291,0.491044
"22245","Velilla de Cinca","Huesca",3910,51.7496,0,441,12.56,48.23,41.580785,0.25496
"22246","Beranuy","Huesca",2561,67.1698,0,98,2.34,41.46,42.381026,0.604405
"22247","Viacamp y Litera","Huesca",7857,5.6617,0,45,27.14,33.12,42.073065,0.634115
"22248","Vicién","Huesca",4525,44.6402,0,117,4.51,42.88,42.043274,-0.457839
"22249","Villanova","Huesca",5561,32.5776,0,149,3.38,50.77,42.549055,0.456542
"22250","Villanúa","Huesca",7106,15.6666,0,494,16.94,44.15,42.684203,-0.51037
"22251","Villanueva de Sigena","Huesca",5207,36.8162,0,456,6.48,49.8,41.667043,-0.039135
"22252","Yebra de Basa","Huesca",2489,67.9768,0,151,1.74,43.36,42.491213,-0.237695
"22253","Yésero","Huesca",891,85.9598,0,68,0,36.76,42.631957,-0.227618
"22254","Zaidín","Huesca",4389,46.3221,0,1719,19.84,49.72,41.625687,0.285596
"22901","Valle de Hecho","Huesca",3161,60.0296,0,942,3.26,47.29,42.734971,-0.729545
"22902","Puente la Reina de Jaca","Huesca",2492,67.9276,0,283,6.98,46.99,42.588141,-0.763022
"22903","San Miguel del Cinca","Huesca",3689,54.257,0,845,9.81,48.95,41.819671,0.082654
"22904","Sotonera, La","Huesca",2425,68.9194,0,1030,3.39,45.99,42.248389,-0.54161
"22905","Lupiñén-Ortilla","Huesca",4358,46.7348,0,380,2.63,49.74,42.162849,-0.632899
"22906","Santa María de Dulcis","Huesca",4287,47.5665,0,220,7.34,45.04,42.122227,0.026335
"22907","Aínsa-Sobrarbe","Huesca",6934,17.6688,0,2179,21.78,48.42,42.345493,0.094024
"22908","Hoz y Costean","Huesca",1663,77.1501,0,206,4.02,43.3,42.124501,0.146686
"22909","Vencillón","Huesca",5045,38.6644,0,459,8.21,46.89,41.709322,0.32623
"23001","Albanchez de Mágina","Jaen",3050,61.1262,0,1230,2.6,47.49,37.77505,-3.457935
"23002","Alcalá la Real","Jaen",5134,37.6602,0,22722,4.95,50.14,37.45343,-3.932037
"23003","Alcaudete","Jaen",5243,36.3418,0,11081,3.93,49.82,37.602962,-4.097354
"23004","Aldeaquemada","Jaen",4023,50.4929,0,543,2.52,46.98,38.403551,-3.36061
"23005","Andújar","Jaen",6774,19.4616,0,38813,2.71,50.47,38.223748,-4.050353
"23006","Arjona","Jaen",6275,24.9322,0,5745,1.15,49.7,37.926461,-4.078321
"23007","Arjonilla","Jaen",6392,23.6138,0,3827,1.72,49.76,37.983417,-4.12206
"23008","Arquillos","Jaen",6442,23.0471,0,1961,3.54,49.17,38.205985,-3.416001
"23009","Baeza","Jaen",6789,19.2891,0,16446,4.56,49.91,37.945347,-3.490764
